benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,runtime_seconds,communication_bytes,search_evaluations,discovered_terms,expression,stop_reason
poly3,complementary,0.1,300,4,9016,fedfalsify-v05,0.0,0.6666666666666666,0.6666666666666666,7.72782277970738e-05,0.5482655715205901,0.0,1.0,1.4682213999994929,1244129,6,sin(x1);x1^2;x1^3,0.02372 + 1.036·sin(x₁) + 1.122·x₁³ + 0.9864·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,complementary,0.1,300,4,9016,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.00028798660633386387,0.5521189394047328,0.0,1.0,1.3619253349997962,0,1578,"expr:add(cos(x1),square(x1));expr:add(cos(x1),x1);sin(x1);x1^3",0.2014 + 0.9234*(cos(x1)+(x1)^2) - 1.12*(cos(x1)+x1) + 1.255*((x1)^2*x1) + 2.249*sin(x1),generation budget reached
poly3,complementary,0.1,300,4,9016,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.000287986606333604,0.5521189394047328,0.0,1.0,1.839122920000591,624448,1578,"expr:add(cos(x1),square(x1));expr:add(cos(x1),x1);sin(x1);x1^3",0.2014 + 0.9234*(cos(x1)+(x1)^2) - 1.12*(cos(x1)+x1) + 1.255*((x1)^2*x1) + 2.249*sin(x1),generation budget reached
poly3,complementary,0.1,300,4,9016,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,1.999926734600704e-05,0.54734024543469,0.0,1.0,0.9200315079997381,0,1529,"expr:add(cos(x1),square(x1));expr:add(cos(x1),x1);expr:mul(sin(x1),x1);x1^3",-2.482 + 1.508*(cos(x1)+(x1)^2) + 0.9578*(cos(x1)+x1) + 0.8032*(sin(x1)*x1) + 1.008*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9017,fedfalsify-v05,1.0,1.0,1.0,0.00010973864799679672,0.6008205026882962,0.0,1.0,1.336516022000069,1573582,6,x1;x1^2;x1^3,0.02584 + 0.9775·x₁ + 0.9859·x₁² + 1.015·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,complementary,0.1,300,4,9017,centralized-tree-gp,0.0,0.5,0.3333333333333333,0.0003051977343490123,0.6060548327029405,0.0,1.0,0.8934560389998296,0,1600,"expr:add(sin(x1),square(x1));x1^3",0.01557 + 0.9896*(sin(x1)+(x1)^2) + 1.136*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9017,federated-tree-gp-style,0.0,0.5,0.3333333333333333,0.00030519773434902126,0.6060548327029405,0.0,1.0,1.1631945999997697,633600,1600,"expr:add(sin(x1),square(x1));x1^3",0.01557 + 0.9896*(sin(x1)+(x1)^2) + 1.136*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9017,centralized-residual-counterexample-gp,0.0,0.5,0.3333333333333333,0.0003051977343490123,0.6060548327029405,0.0,1.0,0.9005536000004213,0,1573,"expr:add(sin(x1),square(x1));x1^3",0.01557 + 0.9896*(sin(x1)+(x1)^2) + 1.136*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9018,fedfalsify-v05,0.0,0.6666666666666666,0.6666666666666666,0.004203321141876022,0.799650345125048,0.0,1.0,0.771267828999953,860136,5,cos(x1);x1;x1^3,2.937 + 1.031·x₁ - 3.244·cos(x₁) + 0.9996·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,complementary,0.1,300,4,9018,centralized-tree-gp,0.0,0.5,0.3333333333333333,4.626718215897344e-06,0.6020538149649866,0.0,1.0,0.8530162070001097,0,1604,"expr:add(square(x1),x1);x1^3",0.007941 + 0.9968*((x1)^2+x1) + 0.9981*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9018,federated-tree-gp-style,0.0,0.5,0.3333333333333333,4.626718215895291e-06,0.6020538149649866,0.0,1.0,1.0954820690003544,642304,1604,"expr:add(square(x1),x1);x1^3",0.007941 + 0.9968*((x1)^2+x1) + 0.9981*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9018,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.001690558806095927,0.8210555463955496,1.0,1.0,0.8673581689999992,0,1588,"expr:add(square(x1),x2);expr:sin(add(sin(x4),x1));expr:square(add(x1,x1));x1^3",0.02563 - 0.02645*((x1)^2+x2) + 1.152*((x1)^2*x1) + 0.7781*sin((sin(x4)+x1)) + 0.2508*((x1+x1))^2,generation budget reached
poly3,complementary,0.1,300,4,9019,fedfalsify-v05,1.0,1.0,1.0,2.7996197171682706e-05,0.5567366967612113,0.0,1.0,0.5464570630001617,562151,5,x1;x1^2;x1^3,-0.0004037 + 1.076·x₁ + 1.007·x₁² + 0.986·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,complementary,0.1,300,4,9019,centralized-tree-gp,0.0,0.5,0.3333333333333333,1.3309565607236048e-05,0.5586307839081431,0.0,1.0,0.7967293509991578,0,1500,"expr:add(square(x1),x1);x1^3",-0.0149 + 1.013*((x1)^2+x1) + 0.9979*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9019,federated-tree-gp-style,0.0,0.5,0.3333333333333333,1.3309565607237769e-05,0.5586307839081432,0.0,1.0,1.5431446519996825,511488,1500,"expr:add(square(x1),x1);x1^3",-0.0149 + 1.013*((x1)^2+x1) + 0.9979*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9019,centralized-residual-counterexample-gp,0.0,0.5,0.3333333333333333,1.3309565607236048e-05,0.5586307839081431,0.0,1.0,1.3837236370000028,0,1510,"expr:add(square(x1),x1);x1^3",-0.0149 + 1.013*((x1)^2+x1) + 0.9979*((x1)^2*x1),generation budget reached
poly3,complementary,0.1,300,4,9020,fedfalsify-v05,0.0,0.3333333333333333,0.3333333333333333,0.004424035661736415,0.7544495549005759,0.0,1.0,1.1280519199999617,888531,5,cos(x1);sin(x1);x1^3,2.927 + 1.076·sin(x₁) - 3.27·cos(x₁) + 1.132·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,complementary,0.1,300,4,9020,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,0.002121969809570474,0.8401833431095376,1.0,1.0,1.1878030879997823,0,1602,"expr:sin(mul(cos(x4),x1));expr:square(add(x1,x1));x1^3",0.01817 + 1.14*((x1)^2*x1) + 0.8632*sin((cos(x4)*x1)) + 0.2435*((x1+x1))^2,generation budget reached
poly3,complementary,0.1,300,4,9020,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,0.0021219698095704662,0.8401833431095376,1.0,1.0,1.175885943999674,640768,1602,"expr:sin(mul(cos(x4),x1));expr:square(add(x1,x1));x1^3",0.01817 + 1.14*((x1)^2*x1) + 0.8632*sin((cos(x4)*x1)) + 0.2435*((x1+x1))^2,generation budget reached
poly3,complementary,0.1,300,4,9020,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,0.004012793268362115,0.9392316679093388,0.0,1.0,0.9241470679999111,0,1583,"expr:cos(add(cos(x3),x1));expr:square(add(x1,x1));x1^3",0.5553 - 0.7788*cos((cos(x3)+x1)) + 1.177*((x1)^2*x1) + 0.1965*((x1+x1))^2,generation budget reached
poly3,spurious,0.03,300,4,9016,fedfalsify-v05,1.0,1.0,1.0,8.918147408025014e-06,0.053782248787894095,0.0,1.0,0.3710355040002469,267937,6,x1;x1^2;x1^3,0.01577 + 1.007·x₁ + 1.002·x₁³ + 0.9947·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.03,300,4,9016,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.00017703976468491468,0.05854580348821112,0.0,1.0,0.8374656939995475,0,1553,"expr:add(cos(x1),sin(x1));expr:add(x1,x1);expr:square(add(square(x1),x1));x1^3",1.901 - 1.874*(cos(x1)+sin(x1)) + 1.367*(x1+x1) + 0.669*((x1)^2*x1) + 0.06349*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.03,300,4,9016,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.00017703976468489907,0.058545803488211125,0.0,1.0,1.0411228270004358,596672,1553,"expr:add(cos(x1),sin(x1));expr:add(x1,x1);expr:square(add(square(x1),x1));x1^3",1.901 - 1.874*(cos(x1)+sin(x1)) + 1.367*(x1+x1) + 0.669*((x1)^2*x1) + 0.06349*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.03,300,4,9016,centralized-residual-counterexample-gp,0.0,0.5,0.6666666666666666,0.002604898441871737,0.25642313659878535,0.0,1.0,0.8764483089998976,0,1593,"expr:add(sin(x3),square(x1));expr:square(add(square(x1),x1));x1;x1^3",0.4294 + 0.3741*(sin(x3)+(x1)^2) + 0.8239*((x1)^2*x1) + 0.07986*(((x1)^2+x1))^2 + 1.02*x1,generation budget reached
poly3,spurious,0.03,300,4,9017,fedfalsify-v05,1.0,1.0,1.0,5.27039960006487e-06,0.057866961965897704,0.0,1.0,0.3982860280002569,267763,6,x1;x1^2;x1^3,-0.006405 + 1.017·x₁ + 0.995·x₁³ + 1.001·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.03,300,4,9017,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0008437929999056789,0.15301791045305327,1.0,1.0,0.8662195420001808,0,1594,"expr:add(cos(x4),square(x1));expr:add(x1,x1);expr:sin(add(cos(x4),square(x4)));x1^3",0.01149 + 1.007*(cos(x4)+(x1)^2) + 0.5639*(x1+x1) + 0.9668*((x1)^2*x1) - 0.8258*sin((cos(x4)+(x4)^2)),generation budget reached
poly3,spurious,0.03,300,4,9017,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.0008437929999056753,0.15301791045305327,1.0,1.0,1.0927716449996296,637440,1594,"expr:add(cos(x4),square(x1));expr:add(x1,x1);expr:sin(add(cos(x4),square(x4)));x1^3",0.01149 + 1.007*(cos(x4)+(x1)^2) + 0.5639*(x1+x1) + 0.9668*((x1)^2*x1) - 0.8258*sin((cos(x4)+(x4)^2)),generation budget reached
poly3,spurious,0.03,300,4,9017,centralized-residual-counterexample-gp,0.0,0.5,0.6666666666666666,5.5328759986934265e-06,0.057865348696272,1.0,1.0,0.900648750000073,0,1608,"expr:add(cos(x4),cos(x4));expr:add(cos(x4),square(x1));x1;x1^3",-0.00866 - 0.4989*(cos(x4)+cos(x4)) + 1.001*(cos(x4)+(x1)^2) + 0.9949*((x1)^2*x1) + 1.017*x1,generation budget reached
poly3,spurious,0.03,300,4,9018,fedfalsify-v05,1.0,1.0,1.0,1.544780506549083e-06,0.061751812695620696,0.0,1.0,0.3586036460001196,267232,6,x1;x1^2;x1^3,-0.01018 + 0.9901·x₁ + 1.001·x₁³ + 0.9993·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.03,300,4,9018,centralized-tree-gp,0.0,0.5,0.3333333333333333,1.6016155630169816e-06,0.0617878213514446,0.0,1.0,1.0842580369999268,0,1582,"expr:add(square(x1),x1);x1^3",-0.00858 + 0.9987*((x1)^2+x1) + 0.9994*((x1)^2*x1),generation budget reached
poly3,spurious,0.03,300,4,9018,federated-tree-gp-style,0.0,0.5,0.3333333333333333,1.6016155630162089e-06,0.06178782135144463,0.0,1.0,1.7922745610003403,607360,1582,"expr:add(square(x1),x1);x1^3",-0.00858 + 0.9987*((x1)^2+x1) + 0.9994*((x1)^2*x1),generation budget reached
poly3,spurious,0.03,300,4,9018,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.0030364210591400155,0.21415501787603972,1.0,1.0,1.479946041000403,0,1624,"expr:add(cos(x4),square(x1));expr:add(sin(x1),sin(x1));expr:cos(x4);x1",-0.1477 + 1.055*(cos(x4)+(x1)^2) - 4.623*(sin(x1)+sin(x1)) - 0.9395*cos(x4) + 9.487*x1,generation budget reached
poly3,spurious,0.03,300,4,9019,fedfalsify-v05,1.0,1.0,1.0,4.0573604982658795e-07,0.05770941233690936,0.0,1.0,0.477092920999894,238059,5,x1;x1^2;x1^3,0.004818 + 1.004·x₁ + 0.9976·x₁² + 0.9991·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.03,300,4,9019,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.00307160995827723,0.21894109165750023,1.0,1.0,1.061330683000051,0,1557,"expr:mul(square(x4),x1);expr:square(add(cos(x4),x1));expr:square(add(sin(x3),square(x1)));x1^3",-0.1236 + 0.9331*((x1)^2*x1) + 0.4311*((x4)^2*x1) + 0.6729*((cos(x4)+x1))^2 + 0.04639*((sin(x3)+(x1)^2))^2,generation budget reached
poly3,spurious,0.03,300,4,9019,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.003071609958277376,0.21894109165750023,1.0,1.0,1.0829961780000303,599744,1557,"expr:mul(square(x4),x1);expr:square(add(cos(x4),x1));expr:square(add(sin(x3),square(x1)));x1^3",-0.1236 + 0.9331*((x1)^2*x1) + 0.4311*((x4)^2*x1) + 0.6729*((cos(x4)+x1))^2 + 0.04639*((sin(x3)+(x1)^2))^2,generation budget reached
poly3,spurious,0.03,300,4,9019,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.002348182326934495,0.16852010314463944,1.0,1.0,0.8751508000004833,0,1571,"expr:mul(square(x4),x1);expr:square(add(cos(x4),x1));expr:square(add(square(x1),x1));x1^3",-0.08744 + 0.8496*((x1)^2*x1) + 0.4073*((x4)^2*x1) + 0.603*((cos(x4)+x1))^2 + 0.05341*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.03,300,4,9020,fedfalsify-v05,1.0,1.0,1.0,6.280879934505533e-07,0.06038103532410953,0.0,1.0,0.8365392920004524,834733,6,x1;x1^2;x1^3,-0.002944 + 1.009·x₁ + 0.998·x₁³ + 0.9999·x₁²,no sufficiently supported counterexample repair; no replacement passed the federated certificate
poly3,spurious,0.03,300,4,9020,centralized-tree-gp,0.0,0.25,0.3333333333333333,3.163200889934395e-05,0.06107335260597914,0.0,1.0,0.859304126999632,0,1598,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",0.0007766 + 1.042*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9854*(x1+x3) + 1.109*((x1)^2*x1),generation budget reached
poly3,spurious,0.03,300,4,9020,federated-tree-gp-style,0.0,0.25,0.3333333333333333,3.163200889933733e-05,0.06107335260597916,0.0,1.0,1.115652245000092,650368,1598,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",0.0007766 + 1.042*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9854*(x1+x3) + 1.109*((x1)^2*x1),generation budget reached
poly3,spurious,0.03,300,4,9020,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,3.163200889934395e-05,0.06107335260597914,0.0,1.0,0.882142429999476,0,1581,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",0.0007766 + 1.042*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9854*(x1+x3) + 1.109*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9016,fedfalsify-v05,0.0,0.6666666666666666,0.6666666666666666,0.00019918308620324324,0.5994481824895623,0.0,1.0,1.0030071099999986,1243427,6,sin(x1);x1^2;x1^3,0.05889 + 1.114·sin(x₁) + 1.128·x₁³ + 0.9773·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.1,300,4,9016,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0005657403215215695,0.6239294001413032,0.0,1.0,0.8551206550000643,0,1590,"expr:add(x1,x1);expr:sin(add(cos(x1),sin(x1)));expr:square(add(square(x1),x1));x1^3",1.755 + 1.296*(x1+x1) + 0.6658*((x1)^2*x1) - 2.126*sin((cos(x1)+sin(x1))) + 0.07198*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.1,300,4,9016,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.000565740321521615,0.6239294001413032,0.0,1.0,1.108131869999852,631808,1590,"expr:add(x1,x1);expr:sin(add(cos(x1),sin(x1)));expr:square(add(square(x1),x1));x1^3",1.755 + 1.296*(x1+x1) + 0.6658*((x1)^2*x1) - 2.126*sin((cos(x1)+sin(x1))) + 0.07198*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.1,300,4,9016,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.0013470437552363904,0.6751095844019649,0.0,1.0,0.976421794000089,0,1574,"expr:add(x1,x1);expr:square(add(square(x1),x1));expr:square(mul(square(x1),square(x1)));x1^3",0.4657 + 0.4656*(x1+x1) + 0.6444*((x1)^2*x1) + 0.1927*(((x1)^2+x1))^2 - 0.001637*(((x1)^2*(x1)^2))^2,generation budget reached
poly3,spurious,0.1,300,4,9017,fedfalsify-v05,0.0,0.6666666666666666,0.6666666666666666,0.003969690250308474,0.8229546987043165,0.0,1.0,0.7591842680003538,562278,5,cos(x1);x1;x1^3,2.947 + 1.034·x₁ - 3.301·cos(x₁) + 0.9997·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.1,300,4,9017,centralized-tree-gp,0.0,0.5,0.6666666666666666,5.73994907591859e-05,0.6428719714432628,0.0,1.0,1.3257233610002004,0,1579,"expr:add(x1,x1);expr:square(add(square(x1),x1));x1^2;x1^3",-0.03018 + 0.5275*(x1+x1) + 0.9881*((x1)^2*x1) - 0.002197*(((x1)^2+x1))^2 + 1.018*(x1)^2,generation budget reached
poly3,spurious,0.1,300,4,9017,federated-tree-gp-style,0.0,0.5,0.6666666666666666,5.7399490759191264e-05,0.6428719714432628,0.0,1.0,1.7707218949999515,624640,1579,"expr:add(x1,x1);expr:square(add(square(x1),x1));x1^2;x1^3",-0.03018 + 0.5275*(x1+x1) + 0.9881*((x1)^2*x1) - 0.002197*(((x1)^2+x1))^2 + 1.018*(x1)^2,generation budget reached
poly3,spurious,0.1,300,4,9017,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.0042070901794376845,0.9335575616850845,1.0,1.0,1.1449964319999708,0,1570,"expr:add(x1,x4);expr:square(add(cos(x1),square(x1)));expr:square(add(cos(x4),x1));expr:square(add(square(x1),x1))",0.9594 + 0.1852*(x1+x4) - 0.7265*((cos(x1)+(x1)^2))^2 + 0.2463*((cos(x4)+x1))^2 + 0.5568*(((x1)^2+x1))^2,generation budget reached
poly3,spurious,0.1,300,4,9018,fedfalsify-v05,1.0,1.0,1.0,1.7164227839531994e-05,0.6861312521735635,0.0,1.0,1.0626195609993374,1240828,6,x1;x1^2;x1^3,-0.03393 + 0.9668·x₁ + 1.003·x₁³ + 0.9976·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.1,300,4,9018,centralized-tree-gp,0.0,0.5,0.3333333333333333,1.7795728473178845e-05,0.6865313483493848,0.0,1.0,0.7368260169996574,0,1489,"expr:add(square(x1),x1);x1^3",-0.0286 + 0.9955*((x1)^2+x1) + 0.9981*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9018,federated-tree-gp-style,0.0,0.5,0.3333333333333333,1.7795728473175762e-05,0.6865313483493847,0.0,1.0,0.9752506240001821,519872,1489,"expr:add(square(x1),x1);x1^3",-0.0286 + 0.9955*((x1)^2+x1) + 0.9981*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9018,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.000931604429363533,0.7226673354545625,0.0,1.0,0.8961389389996839,0,1575,"expr:add(cos(x1),x1);expr:add(x1,x1);expr:cos(mul(cos(x1),cos(x1)));x1^3",5.269 - 3.698*(cos(x1)+x1) + 2.308*(x1+x1) - 2.633*cos((cos(x1)*cos(x1))) + 1.022*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9019,fedfalsify-v05,1.0,1.0,1.0,4.508178330067933e-06,0.6412156926323265,0.0,1.0,0.7746845360006773,888937,5,x1;x1^2;x1^3,0.01606 + 1.014·x₁ + 0.9921·x₁² + 0.997·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.1,300,4,9019,centralized-tree-gp,0.0,0.5,0.3333333333333333,2.5330952858124804e-06,0.6414107880289289,0.0,1.0,0.7692179699997723,0,1528,"expr:add(square(x1),x1);x1^3",0.01156 + 0.9937*((x1)^2+x1) + 1.001*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9019,federated-tree-gp-style,0.0,0.5,0.3333333333333333,2.5330952858114996e-06,0.6414107880289288,0.0,1.0,1.0561602629995832,550720,1528,"expr:add(square(x1),x1);x1^3",0.01156 + 0.9937*((x1)^2+x1) + 1.001*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9019,centralized-residual-counterexample-gp,0.0,0.5,0.3333333333333333,2.5330952858124804e-06,0.6414107880289289,0.0,1.0,0.8451745120000851,0,1513,"expr:add(square(x1),x1);x1^3",0.01156 + 0.9937*((x1)^2+x1) + 1.001*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9020,fedfalsify-v05,1.0,1.0,1.0,6.978755492451343e-06,0.6709003924901057,0.0,1.0,1.2926537040002586,1567018,6,x1;x1^2;x1^3,-0.009814 + 1.03·x₁ + 0.9995·x₁² + 0.9932·x₁³,target federated MSE reached; no replacement passed the federated certificate
poly3,spurious,0.1,300,4,9020,centralized-tree-gp,0.0,0.25,0.3333333333333333,3.9254415255219425e-05,0.6679589605171959,0.0,1.0,0.9028821299998526,0,1626,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",-0.006273 + 1.044*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9668*(x1+x3) + 1.104*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9020,federated-tree-gp-style,0.0,0.25,0.3333333333333333,3.9254415255212303e-05,0.6679589605171958,0.0,1.0,1.901315679999243,681024,1626,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",-0.006273 + 1.044*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9668*(x1+x3) + 1.104*((x1)^2*x1),generation budget reached
poly3,spurious,0.1,300,4,9020,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,3.9254415255219425e-05,0.6679589605171959,0.0,1.0,1.5769498330000715,0,1626,"expr:add(sin(x1),x1);expr:add(square(x1),x3);expr:add(x1,x3);x1^3",-0.006273 + 1.044*(sin(x1)+x1) + 0.9962*((x1)^2+x3) - 0.9668*(x1+x3) + 1.104*((x1)^2*x1),generation budget reached
poly3,exception,0.03,300,4,9016,fedfalsify-v05,1.0,1.0,1.0,1.393739533060122e-06,0.056403220871032216,0.0,1.0,0.654900391999945,307904,7,I(x3>1)*x3^2;x1;x1^2;x1^3,0.005553 + 0.9851·x₁ + 0.7512·𝟙[x₃>1]·x₃² + 1.003·x₁³ + 0.9969·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,exception,0.03,300,4,9016,centralized-tree-gp,0.0,0.25,0.25,0.009295691546648293,0.8424062891587276,1.0,0.0,1.1648154040003647,0,1620,"expr:add(cos(x1),square(x1));expr:add(sin(x1),x1);expr:add(sin(x4),x3);x1",-0.7443 + 1.51*(cos(x1)+(x1)^2) - 9.291*(sin(x1)+x1) + 0.5113*(sin(x4)+x3) + 18.93*x1,generation budget reached
poly3,exception,0.03,300,4,9016,federated-tree-gp-style,0.0,0.25,0.25,0.009295691546648912,0.8424062891587276,1.0,0.0,1.1352252079996106,662400,1620,"expr:add(cos(x1),square(x1));expr:add(sin(x1),x1);expr:add(sin(x4),x3);x1",-0.7443 + 1.51*(cos(x1)+(x1)^2) - 9.291*(sin(x1)+x1) + 0.5113*(sin(x4)+x3) + 18.93*x1,generation budget reached
poly3,exception,0.03,300,4,9016,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.012862937301825323,1.1034387628649074,1.0,0.0,0.9558413760005351,0,1614,"expr:add(cos(x4),square(x1));expr:add(sin(x1),x2);expr:add(x1,x2);expr:square(add(square(x1),square(x3)))",0.1763 + 0.6706*(cos(x4)+(x1)^2) - 9.49*(sin(x1)+x2) + 9.702*(x1+x2) + 0.03462*(((x1)^2+(x3)^2))^2,generation budget reached
poly3,exception,0.03,300,4,9017,fedfalsify-v05,1.0,1.0,1.0,1.0727248995612492e-05,0.06124807096240305,0.0,1.0,0.4628129809998427,308271,7,I(x3>1)*x3^2;x1;x1^2;x1^3,0.007648 + 0.9927·x₁ + 0.7508·𝟙[x₃>1]·x₃² + 1.005·x₁³ + 0.9955·x₁²,target federated MSE reached; no replacement passed the federated certificate
poly3,exception,0.03,300,4,9017,centralized-tree-gp,0.0,0.0,0.0,0.011945781970376861,1.1335993859634284,0.0,0.0,0.9752376430005825,0,1618,"expr:add(sin(x1),sin(x2));expr:add(sin(x1),square(x1));expr:add(sin(x2),x1);expr:square(add(square(x1),square(x3)))",0.526 - 9.483*(sin(x1)+sin(x2)) + 0.6451*(sin(x1)+(x1)^2) + 9.531*(sin(x2)+x1) + 0.0358*(((x1)^2+(x3)^2))^2,generation budget reached
poly3,exception,0.03,300,4,9017,federated-tree-gp-style,0.0,0.0,0.0,0.011945781970376913,1.1335993859634281,0.0,0.0,1.2008175729997674,668928,1618,"expr:add(sin(x1),sin(x2));expr:add(sin(x1),square(x1));expr:add(sin(x2),x1);expr:square(add(square(x1),square(x3)))",0.526 - 9.483*(sin(x1)+sin(x2)) + 0.6451*(sin(x1)+(x1)^2) + 9.531*(sin(x2)+x1) + 0.0358*(((x1)^2+(x3)^2))^2,generation budget reached
poly3,exception,0.03,300,4,9017,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.016171193356691177,1.1956291642329242,0.0,0.0,0.9693410240006415,0,1620,"expr:add(sin(x1),sin(x3));expr:add(sin(x3),x1);expr:square(add(cos(x2),square(x3)));expr:square(add(square(x1),square(x3)))",1.184 - 8.378*(sin(x1)+sin(x3)) + 9.113*(sin(x3)+x1) - 0.05724*((cos(x2)+(x3)^2))^2 + 0.08327*(((x1)^2+(x3)^2))^2,generation budget reached
poly3,exception,0.03,300,4,9018,fedfalsify-v05,1.0,1.0,1.0,2.3921255962240114e-06,0.061932921827433346,0.0,1.0,1.2278717999997752,1320298,8,I(x3>1)*x3^2;x1;x1^2;x1^3,0.00925 + 0.745·𝟙[x₃>1]·x₃² + 0.9964·x₁³ + 0.9978·x₁² + 1.017·x₁,no sufficiently supported counterexample repair; no replacement passed the federated certificate
poly3,exception,0.03,300,4,9018,centralized-tree-gp,0.0,0.0,0.0,0.005577223288238252,0.47253266612062694,0.0,0.0,0.8397074309996242,0,1577,"expr:add(sin(x1),sin(x2));expr:add(sin(x2),x1);expr:add(square(x1),x3);expr:add(square(x3),square(x3))",0.1081 - 9.327*(sin(x1)+sin(x2)) + 9.401*(sin(x2)+x1) + 0.9069*((x1)^2+x3) + 0.205*((x3)^2+(x3)^2),generation budget reached
poly3,exception,0.03,300,4,9018,federated-tree-gp-style,0.0,0.0,0.0,0.005577223288238161,0.47253266612062705,0.0,0.0,1.0796171570000297,620928,1577,"expr:add(sin(x1),sin(x2));expr:add(sin(x2),x1);expr:add(square(x1),x3);expr:add(square(x3),square(x3))",0.1081 - 9.327*(sin(x1)+sin(x2)) + 9.401*(sin(x2)+x1) + 0.9069*((x1)^2+x3) + 0.205*((x3)^2+(x3)^2),generation budget reached
